Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,RowIssue,AvgPricePerUnit,Margin,Year,Month,MonthYear
2024-03-23,East,Mobile,Hannah,12.0,1038.0,Electronics,12456.0,7496.704451161264,4959.295548838736,,1038.0,0.3981,2024,3,2024-03-01
2024-02-11,East,Unknown,Charlie,4.0,500.0,Office,2000.0,1496.392359258084,503.6076407419157,,500.0,0.2518,2024,2,2024-02-01
2024-04-10,East,Smartwatch,Hannah,18.0,907.0,Accessories,16326.0,11562.0878818541,4763.912118145896,,907.0,0.2918,2024,4,2024-04-01
2024-01-06,West,Smartwatch,David,16.0,276.0,Accessories,4416.0,3385.448637473607,1030.551362526393,,276.0,0.2334,2024,1,2024-01-01
2024-06-28,West,Camera,Hannah,8.0,1464.0,Electronics,11712.0,9559.89152139173,2152.10847860827,,1464.0,0.1838,2024,6,2024-06-01
2024-10-08,North,Headphones,Frank,4.0,156.0,Accessories,624.0,421.3821110578288,202.6178889421712,,156.0,0.3247,2024,10,2024-10-01
2024-11-15,South,Printer,David,12.0,1978.0,Office,23736.0,15360.16123803594,8375.83876196406,,1978.0,0.3529,2024,11,2024-11-01
2024-08-13,East,Mobile,Eva,2.0,1975.0,Electronics,3950.0,2699.493463816614,1250.506536183386,,1975.0,0.3166,2024,8,2024-08-01
2024-11-10,North,Headphones,Bob,4.0,547.0,Accessories,2188.0,1313.957352633231,874.0426473667692,,547.0,0.3995,2024,11,2024-11-01
2024-12-30,North,Printer,David,5.0,302.0,Office,1510.0,960.3658688531787,549.6341311468213,,302.0,0.364,2024,12,2024-12-01
2024-08-16,North,Mobile,Hannah,3.0,1820.0,Electronics,5460.0,4505.860135718216,954.139864281784,,1820.0,0.1748,2024,8,2024-08-01
2024-10-15,West,Headphones,Eva,9.0,1756.0,Accessories,15804.0,10538.77180118823,5265.228198811768,,1756.0,0.3332,2024,10,2024-10-01
2024-05-29,East,Smartwatch,Bob,18.0,837.0,Accessories,15066.0,13533.63548486749,1532.364515132505,,837.0,0.1017,2024,5,2024-05-01
2024-10-03,East,Smartwatch,Grace,11.0,301.0,Accessories,3311.0,2153.307050171665,1157.692949828335,,301.0,0.3497,2024,10,2024-10-01
2024-07-16,South,Monitor,Charlie,3.0,1453.0,Office,4359.0,3646.876772444996,712.1232275550042,,1453.0,0.1634,2024,7,2024-07-01
2024-03-10,East,Laptop,Frank,2.0,462.0,Electronics,924.0,749.8383275900381,174.1616724099619,,462.0,0.1885,2024,3,2024-03-01
2024-04-21,East,Monitor,Hannah,9.0,991.0,Office,8919.0,6213.328974533595,2705.671025466405,,991.0,0.3034,2024,4,2024-04-01
2024-01-04,North,Tablet,Hannah,14.0,553.0,Electronics,7742.0,5413.374734846311,2328.625265153689,,553.0,0.3008,2024,1,2024-01-01
2024-12-15,South,Monitor,Grace,4.0,455.0,Office,1820.0,1399.699163208039,420.3008367919608,,455.0,0.2309,2024,12,2024-12-01
2024-11-26,East,Printer,Charlie,,315.0,Office,,,,ESSENTIAL_NULL;,,,2024,11,2024-11-01
2024-11-13,West,Camera,Grace,13.0,1071.0,Electronics,13923.0,9966.864246892592,3956.135753107408,,1071.0,0.2841,2024,11,2024-11-01
2024-12-15,East,Headphones,Alice,18.0,654.0,Accessories,11772.0,7279.262867451444,4492.737132548556,,654.0,0.3816,2024,12,2024-12-01
2024-04-04,North,Camera,Grace,15.0,986.0,Electronics,14790.0,10535.29788791549,4254.702112084509,,986.0,0.2877,2024,4,2024-04-01
2024-05-31,West,Laptop,Eva,10.0,122.0,Electronics,1220.0,807.8764384068434,412.1235615931566,,122.0,0.3378,2024,5,2024-05-01
2024-11-06,Unknown,Tablet,Bob,16.0,254.0,Electronics,4064.0,3583.481195205669,480.5188047943307,,254.0,0.1182,2024,11,2024-11-01
2024-05-16,East,Headphones,Hannah,12.0,1309.0,Accessories,15708.0,12710.63562986202,2997.364370137984,,1309.0,0.1908,2024,5,2024-05-01
2024-09-03,West,Mobile,Grace,5.0,348.0,Electronics,1740.0,1070.534650719368,669.4653492806319,,348.0,0.3848,2024,9,2024-09-01
2024-08-30,South,Printer,Hannah,2.0,848.0,Office,1696.0,1166.672567759214,529.3274322407858,,848.0,0.3121,2024,8,2024-08-01
2024-01-31,South,Tablet,David,10.0,904.0,Electronics,9040.0,5560.185696865228,3479.814303134772,,904.0,0.3849,2024,1,2024-01-01
2024-02-09,West,Smartwatch,Charlie,1.0,233.0,Accessories,233.0,197.8181652591975,35.18183474080246,,233.0,0.151,2024,2,2024-02-01
2024-08-16,West,Laptop,Grace,7.0,420.0,Electronics,2940.0,2563.353426482116,376.646573517884,,420.0,0.1281,2024,8,2024-08-01
2024-02-05,North,Tablet,Bob,17.0,489.0,Electronics,8313.0,5267.814109002067,3045.185890997933,,489.0,0.3663,2024,2,2024-02-01
2024-08-10,West,Printer,Eva,16.0,533.0,Office,8528.0,6243.238053708648,2284.761946291352,,533.0,0.2679,2024,8,2024-08-01
2024-01-06,North,Monitor,Alice,3.0,1145.0,Office,3435.0,3021.305721932437,413.6942780675631,,1145.0,0.1204,2024,1,2024-01-01
2024-11-17,East,Tablet,Hannah,14.0,972.0,Electronics,13608.0,8757.61218984397,4850.387810156029,,972.0,0.3564,2024,11,2024-11-01
2024-08-07,North,Monitor,Charlie,10.0,1723.0,Office,17230.0,11846.84966010249,5383.150339897507,,1723.0,0.3124,2024,8,2024-08-01
2024-03-15,West,Printer,Frank,7.0,1788.0,Office,12516.0,8652.090456468288,3863.909543531712,,1788.0,0.3087,2024,3,2024-03-01
2024-01-04,West,Smartwatch,Bob,17.0,1248.0,Accessories,21216.0,12920.91514550328,8295.08485449672,,1248.0,0.391,2024,1,2024-01-01
2024-11-30,East,Headphones,Frank,6.0,1202.0,Accessories,7212.0,4405.680770575264,2806.319229424736,,1202.0,0.3891,2024,11,2024-11-01
2024-05-13,West,Mobile,Bob,4.0,957.0,Electronics,3828.0,3390.987282622017,437.0127173779829,,957.0,0.1142,2024,5,2024-05-01
2024-04-27,West,Smartwatch,Bob,17.0,150.0,Accessories,2550.0,1966.885845874484,583.1141541255156,,150.0,0.2287,2024,4,2024-04-01
2024-04-03,South,Monitor,Eva,9.0,1851.0,Office,16659.0,11527.9363160038,5131.063683996197,,1851.0,0.308,2024,4,2024-04-01
2024-03-02,South,Monitor,Eva,4.0,275.0,Office,1100.0,784.9626380331729,315.0373619668271,,275.0,0.2864,2024,3,2024-03-01
2024-07-12,East,Mobile,Eva,7.0,969.0,Electronics,6783.0,5524.43387590674,1258.56612409326,,969.0,0.1855,2024,7,2024-07-01
2024-11-30,North,Headphones,Grace,2.0,,Accessories,,,,ESSENTIAL_NULL;,,,2024,11,2024-11-01
2024-07-21,South,Tablet,David,17.0,1065.0,Electronics,18105.0,12100.08062940119,6004.919370598805,,1065.0,0.3317,2024,7,2024-07-01
2024-01-26,North,Unknown,Bob,8.0,1369.0,Electronics,10952.0,6905.7967695603,4046.2032304397,,1369.0,0.3694,2024,1,2024-01-01
2024-06-21,West,Laptop,Charlie,15.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,6,2024-06-01
2024-10-26,South,Laptop,Frank,15.0,1229.0,Electronics,18435.0,12059.61482472233,6375.38517527767,,1229.0,0.3458,2024,10,2024-10-01
2024-05-12,East,Printer,Eva,8.0,0.0,Office,0.0,0.0,0.0,Revenue_LE0;Unit_Price_LE0;,0.0,,2024,5,2024-05-01
2024-11-21,East,Smartwatch,Grace,16.0,1439.0,Accessories,23024.0,16763.45974593327,6260.540254066735,,1439.0,0.2719,2024,11,2024-11-01
2024-04-27,East,Monitor,Eva,19.0,401.0,Office,7619.0,4661.847347412211,2957.152652587789,,401.0,0.3881,2024,4,2024-04-01
2024-11-19,South,Headphones,Frank,11.0,647.0,Accessories,7117.0,6330.567354367898,786.4326456321023,,647.0,0.1105,2024,11,2024-11-01
2024-10-01,North,Printer,Frank,2.0,815.0,Office,1630.0,1284.746261144097,345.2537388559033,,815.0,0.2118,2024,10,2024-10-01
2024-07-30,West,Smartwatch,Hannah,17.0,878.0,Accessories,14926.0,9639.34577781761,5286.654222182389,,878.0,0.3542,2024,7,2024-07-01
2024-08-12,North,Smartwatch,Bob,16.0,367.0,Accessories,5872.0,3826.995118687609,2045.004881312391,,367.0,0.3483,2024,8,2024-08-01
2024-01-20,North,Printer,Eva,15.0,1293.0,Office,19395.0,14952.54701246755,4442.452987532448,,1293.0,0.2291,2024,1,2024-01-01
2024-04-22,West,Camera,Frank,13.0,1109.0,Electronics,14417.0,10192.38255706169,4224.617442938308,,1109.0,0.293,2024,4,2024-04-01
2024-05-19,West,Smartwatch,David,15.0,650.0,Accessories,9750.0,8114.730226749062,1635.269773250938,,650.0,0.1677,2024,5,2024-05-01
2024-02-16,South,Camera,David,4.0,1578.0,Electronics,6312.0,4820.73916116798,1491.26083883202,,1578.0,0.2363,2024,2,2024-02-01
2024-01-01,South,Laptop,Eva,16.0,1774.0,Electronics,28384.0,20720.32461686998,7663.675383130019,,1774.0,0.27,2024,1,2024-01-01
2024-03-30,South,Laptop,Grace,12.0,1415.0,Electronics,16980.0,15093.42138364449,1886.578616355508,,1415.0,0.1111,2024,3,2024-03-01
2024-05-21,South,Smartwatch,Frank,4.0,1687.0,Accessories,6748.0,4839.791901390895,1908.208098609105,,1687.0,0.2828,2024,5,2024-05-01
2024-11-15,South,Laptop,Hannah,3.0,1922.0,Electronics,5766.0,4152.576775984645,1613.423224015355,,1922.0,0.2798,2024,11,2024-11-01
2024-02-07,West,Headphones,Bob,17.0,1924.0,Accessories,32708.0,26157.62530441689,6550.374695583112,,1924.0,0.2003,2024,2,2024-02-01
2024-10-19,North,Camera,Bob,18.0,1264.0,Electronics,22752.0,19176.37702378427,3575.622976215727,,1264.0,0.1572,2024,10,2024-10-01
2024-05-18,South,Camera,Grace,18.0,1269.0,Electronics,22842.0,17996.40084635727,4845.599153642732,,1269.0,0.2121,2024,5,2024-05-01
2024-12-21,South,Smartwatch,Hannah,17.0,1548.0,Accessories,26316.0,21304.9879810753,5011.012018924695,,1548.0,0.1904,2024,12,2024-12-01
2024-11-28,North,Laptop,Bob,12.0,413.0,Electronics,4956.0,3528.074656144838,1427.925343855162,,413.0,0.2881,2024,11,2024-11-01
2024-09-15,South,Unknown,Hannah,4.0,283.0,Electronics,1132.0,842.037125668017,289.962874331983,,283.0,0.2562,2024,9,2024-09-01
2024-06-09,North,Monitor,Alice,12.0,1787.0,Office,21444.0,14133.9661182657,7310.033881734298,,1787.0,0.3409,2024,6,2024-06-01
2024-06-26,westt,Printer,Eva,15.0,812.0,Office,12180.0,9793.620677012404,2386.379322987596,,812.0,0.1959,2024,6,2024-06-01
2024-01-10,West,Printer,Bob,16.0,227.0,Office,3632.0,2420.494034288943,1211.505965711057,,227.0,0.3336,2024,1,2024-01-01
2024-09-17,East,Camera,David,5.0,1410.0,Electronics,7050.0,4232.65812225791,2817.34187774209,,1410.0,0.3996,2024,9,2024-09-01
2024-05-17,West,Smartwatch,Frank,15.0,1946.0,Accessories,29190.0,25690.95488314772,3499.045116852278,,1946.0,0.1199,2024,5,2024-05-01
2024-06-20,East,Smartwatch,Hannah,17.0,1376.0,Accessories,23392.0,16182.69255674725,7209.307443252748,,1376.0,0.3082,2024,6,2024-06-01
2024-01-13,East,Headphones,Hannah,18.0,1901.0,Accessories,34218.0,22549.3065687305,11668.6934312695,,1901.0,0.341,2024,1,2024-01-01
2024-06-16,East,Tablet,Charlie,5.0,799.0,Electronics,3995.0,2718.373857062482,1276.626142937518,,799.0,0.3196,2024,6,2024-06-01
2024-05-09,South,Monitor,Grace,13.0,485.0,Office,6305.0,4408.041820045672,1896.958179954328,,485.0,0.3009,2024,5,2024-05-01
2024-03-24,West,Tablet,Charlie,19.0,1353.0,Electronics,25707.0,19083.94949541096,6623.050504589042,,1353.0,0.2576,2024,3,2024-03-01
2024-11-16,East,Camera,Bob,13.0,370.0,Electronics,4810.0,2986.074461279835,1823.925538720165,,370.0,0.3792,2024,11,2024-11-01
2024-11-14,North,Printer,Charlie,18.0,1894.0,Office,34092.0,20993.91997240687,13098.08002759313,,1894.0,0.3842,2024,11,2024-11-01
2024-04-10,South,Headphones,Charlie,14.0,910.0,Accessories,12740.0,8763.504945886512,3976.495054113488,,910.0,0.3121,2024,4,2024-04-01
2024-11-24,West,Headphones,Alice,4.0,514.0,Accessories,2056.0,1416.028549722369,639.9714502776312,,514.0,0.3113,2024,11,2024-11-01
2024-09-29,East,Headphones,Hannah,4.0,297.0,Accessories,1188.0,754.7291155929934,433.2708844070066,,297.0,0.3647,2024,9,2024-09-01
2024-09-21,North,Camera,David,19.0,1446.0,Electronics,27474.0,19820.7732787087,7653.226721291296,,1446.0,0.2786,2024,9,2024-09-01
2024-02-07,West,Tablet,Grace,13.0,1179.0,Electronics,15327.0,10502.19221926321,4824.807780736788,,1179.0,0.3148,2024,2,2024-02-01
2024-04-03,West,Printer,David,12.0,930.0,Office,11160.0,6783.233990757894,4376.766009242106,,930.0,0.3922,2024,4,2024-04-01
2024-04-04,South,Headphones,Alice,7.0,1326.0,Accessories,9282.0,8035.578085160625,1246.421914839375,,1326.0,0.1343,2024,4,2024-04-01
2024-10-31,West,Printer,Alice,12.0,1906.0,Office,22872.0,19802.7080942079,3069.291905792099,,1906.0,0.1342,2024,10,2024-10-01
2024-03-09,South,Laptop,Charlie,4.0,1744.0,Electronics,6976.0,4623.376618897319,2352.623381102681,,1744.0,0.3372,2024,3,2024-03-01
2024-11-13,East,Smartwatch,Eva,2.0,727.0,Accessories,1454.0,943.4448659252886,510.5551340747114,,727.0,0.3511,2024,11,2024-11-01
2024-08-23,South,Smartwatch,Hannah,2.0,703.0,Accessories,1406.0,1074.448088001557,331.5519119984433,,703.0,0.2358,2024,8,2024-08-01
2024-11-29,North,Printer,Frank,5.0,1261.0,Office,6305.0,4976.070250889376,1328.929749110624,,1261.0,0.2108,2024,11,2024-11-01
2024-05-16,South,Mobile,Hannah,10.0,1545.0,Electronics,15450.0,13708.20975376718,1741.790246232817,,1545.0,0.1127,2024,5,2024-05-01
2024-03-16,North,Mobile,Frank,10.0,1938.0,Electronics,19380.0,13821.90392690387,5558.096073096131,,1938.0,0.2868,2024,3,2024-03-01
2024-02-04,South,Camera,Unknown,9.0,0.0,Electronics,0.0,0.0,0.0,Revenue_LE0;Unit_Price_LE0;,0.0,,2024,2,2024-02-01
2024-01-01,West,Camera,Frank,13.0,1685.0,Electronics,21905.0,18913.96674250302,2991.03325749698,,1685.0,0.1365,2024,1,2024-01-01
2024-10-22,East,Smartwatch,Alice,7.0,1109.0,Accessories,7763.0,5705.697371705021,2057.302628294979,,1109.0,0.265,2024,10,2024-10-01
2024-11-15,North,Laptop,David,5.0,170.0,Electronics,850.0,541.198166545118,308.8018334548819,,170.0,0.3633,2024,11,2024-11-01
2024-02-29,South,Monitor,Frank,10.0,1010.0,Office,10100.0,7203.665276064821,2896.334723935179,,1010.0,0.2868,2024,2,2024-02-01
2024-11-15,South,Tablet,Hannah,10.0,693.0,Electronics,6930.0,4441.922640616162,2488.077359383838,,693.0,0.359,2024,11,2024-11-01
2024-12-14,South,Tablet,Grace,6.0,1495.0,Electronics,8970.0,5426.776798167448,3543.223201832552,,1495.0,0.395,2024,12,2024-12-01
2024-11-23,West,Camera,Charlie,19.0,1740.0,Electronics,33060.0,27289.90321286964,5770.096787130358,,1740.0,0.1745,2024,11,2024-11-01
2024-09-23,West,Laptop,Eva,8.0,699.0,Electronics,5592.0,3755.179599951009,1836.820400048991,,699.0,0.3285,2024,9,2024-09-01
2024-12-26,North,Camera,Charlie,1.0,613.0,Electronics,613.0,368.1690957297873,244.8309042702127,,613.0,0.3994,2024,12,2024-12-01
2024-08-16,North,Monitor,Bob,17.0,1995.0,Office,33915.0,29225.56302174133,4689.436978258665,,1995.0,0.1383,2024,8,2024-08-01
2024-09-26,West,Tablet,Charlie,7.0,183.0,Electronics,1281.0,939.1480506320551,341.8519493679449,,183.0,0.2669,2024,9,2024-09-01
2024-11-11,North,Printer,Alice,14.0,1093.0,Office,15302.0,10277.71016344428,5024.289836555716,,1093.0,0.3283,2024,11,2024-11-01
2024-10-12,East,Camera,David,17.0,1166.0,Electronics,19822.0,13455.90684960873,6366.093150391265,,1166.0,0.3212,2024,10,2024-10-01
2024-10-17,East,Unknown,David,9.0,1789.0,Accessories,16101.0,10822.47018603138,5278.529813968617,,1789.0,0.3278,2024,10,2024-10-01
2024-07-31,West,Printer,Grace,17.0,938.0,Office,15946.0,10498.31776389724,5447.682236102761,,938.0,0.3416,2024,7,2024-07-01
2024-06-13,North,Monitor,Frank,5.0,705.0,Office,3525.0,3004.596732487319,520.4032675126814,,705.0,0.1476,2024,6,2024-06-01
2024-01-05,South,Monitor,Alice,8.0,909.0,Office,7272.0,4734.795493541307,2537.204506458693,,909.0,0.3489,2024,1,2024-01-01
2024-12-04,East,Camera,Bob,6.0,232.0,Electronics,1392.0,1069.830515988037,322.169484011963,,232.0,0.2314,2024,12,2024-12-01
2024-03-18,West,Smartwatch,Alice,11.0,1518.0,Accessories,16698.0,10406.12803366085,6291.871966339146,,1518.0,0.3768,2024,3,2024-03-01
2024-03-02,North,Camera,Charlie,19.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,3,2024-03-01
2024-05-11,West,Smartwatch,Alice,4.0,389.0,Accessories,1556.0,1215.226930595356,340.7730694046436,,389.0,0.219,2024,5,2024-05-01
2024-03-29,South,Monitor,Alice,18.0,475.0,Office,8550.0,7446.586191233881,1103.413808766119,,475.0,0.1291,2024,3,2024-03-01
2024-08-24,East,Laptop,Grace,1.0,868.0,Electronics,868.0,624.407373775419,243.592626224581,,868.0,0.2806,2024,8,2024-08-01
2024-02-11,West,Monitor,Bob,13.0,566.0,Office,7358.0,6204.277498097347,1153.722501902653,,566.0,0.1568,2024,2,2024-02-01
2024-03-29,West,Tablet,Charlie,14.0,1336.0,Electronics,18704.0,16012.42601508598,2691.573984914025,,1336.0,0.1439,2024,3,2024-03-01
2024-10-22,West,Printer,Eva,1.0,1271.0,Office,1271.0,1030.634564726427,240.3654352735732,,1271.0,0.1891,2024,10,2024-10-01
2024-11-23,South,Printer,Grace,11.0,1696.0,Office,18656.0,11713.8083802481,6942.191619751897,,1696.0,0.3721,2024,11,2024-11-01
2024-10-21,West,Mobile,Eva,17.0,570.0,Electronics,9690.0,5860.744811181969,3829.255188818031,,570.0,0.3952,2024,10,2024-10-01
2024-04-13,South,Mobile,Grace,4.0,248.0,Electronics,992.0,645.3633584039316,346.6366415960684,,248.0,0.3494,2024,4,2024-04-01
2024-01-14,South,Monitor,David,12.0,187.0,Office,2244.0,1425.902736789968,818.0972632100322,,187.0,0.3646,2024,1,2024-01-01
2024-10-14,South,Tablet,Hannah,10.0,1447.0,Electronics,14470.0,11829.82260029152,2640.177399708478,,1447.0,0.1825,2024,10,2024-10-01
2024-06-27,East,Mobile,Grace,6.0,495.0,Electronics,2970.0,2278.293077234204,691.7069227657958,,495.0,0.2329,2024,6,2024-06-01
2024-05-04,East,Printer,Frank,1.0,889.0,Office,889.0,673.6710955743131,215.3289044256869,,889.0,0.2422,2024,5,2024-05-01
2024-12-18,West,Camera,Alice,7.0,1527.0,Electronics,10689.0,7224.269571962248,3464.730428037752,,1527.0,0.3241,2024,12,2024-12-01
2024-01-23,Unknown,Laptop,David,16.0,1205.0,Electronics,19280.0,12462.24999248705,6817.75000751295,,1205.0,0.3536,2024,1,2024-01-01
2024-03-03,East,Laptop,Bob,14.0,1764.0,Electronics,24696.0,16347.8725984238,8348.127401576205,,1764.0,0.338,2024,3,2024-03-01
2024-05-22,North,Tablet,Eva,6.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,5,2024-05-01
2024-06-01,East,Monitor,Hannah,5.0,1505.0,Office,7525.0,6185.873289262851,1339.126710737149,,1505.0,0.178,2024,6,2024-06-01
2024-05-24,South,Mobile,Hannah,18.0,964.0,Electronics,17352.0,11736.11169904225,5615.888300957753,,964.0,0.3236,2024,5,2024-05-01
2024-08-12,East,Camera,Grace,15.0,1915.0,Electronics,28725.0,23255.29753834702,5469.702461652978,,1915.0,0.1904,2024,8,2024-08-01
2024-11-04,South,Laptop,Alice,6.0,1393.0,Electronics,8358.0,6247.216738483105,2110.783261516895,,1393.0,0.2525,2024,11,2024-11-01
2024-04-13,West,Laptop,Bob,19.0,1415.0,Electronics,26885.0,23272.5231636638,3612.476836336198,,1415.0,0.1344,2024,4,2024-04-01
2024-04-13,North,Headphones,Frank,1.0,1576.0,Accessories,1576.0,1055.722004388335,520.2779956116651,,1576.0,0.3301,2024,4,2024-04-01
2024-02-08,West,Monitor,Bob,1.0,1838.0,Office,1838.0,1351.402374795349,486.5976252046505,,1838.0,0.2647,2024,2,2024-02-01
2024-07-16,South,Headphones,Alice,13.0,123.0,Accessories,1599.0,1005.770088809372,593.2299111906276,,123.0,0.371,2024,7,2024-07-01
2024-05-13,South,Printer,Frank,3.0,1055.0,Office,3165.0,2217.227908919894,947.7720910801063,,1055.0,0.2995,2024,5,2024-05-01
2024-03-07,South,Laptop,Bob,10.0,1986.0,Electronics,19860.0,14935.99368554387,4924.006314456134,,1986.0,0.2479,2024,3,2024-03-01
2024-06-27,North,Tablet,Frank,3.0,410.0,Electronics,1230.0,1008.381139089907,221.6188609100926,,410.0,0.1802,2024,6,2024-06-01
2024-02-11,East,Smartwatch,Grace,9.0,1584.0,Accessories,14256.0,9400.736227066756,4855.263772933244,,1584.0,0.3406,2024,2,2024-02-01
2024-01-15,West,Smartwatch,Grace,8.0,1331.0,Accessories,10648.0,7085.473494981615,3562.526505018385,,1331.0,0.3346,2024,1,2024-01-01
2024-04-20,West,Camera,Alice,3.0,1915.0,Electronics,5745.0,4535.524408138029,1209.475591861971,,1915.0,0.2105,2024,4,2024-04-01
2024-06-05,East,Laptop,Alice,13.0,1840.0,Electronics,23920.0,17096.51705406814,6823.482945931861,,1840.0,0.2853,2024,6,2024-06-01
2024-10-15,West,Laptop,Frank,6.0,763.0,Electronics,4578.0,3408.909090656907,1169.090909343093,,763.0,0.2554,2024,10,2024-10-01
2024-08-18,North,Printer,Charlie,13.0,537.0,Office,6981.0,5939.717255683317,1041.282744316683,,537.0,0.1492,2024,8,2024-08-01
2024-06-05,West,Laptop,David,12.0,1661.0,Electronics,19932.0,14943.51850704544,4988.481492954565,,1661.0,0.2503,2024,6,2024-06-01
2024-02-07,South,Tablet,Hannah,13.0,805.0,Electronics,10465.0,8327.521805422493,2137.478194577507,,805.0,0.2043,2024,2,2024-02-01
2024-04-06,East,Headphones,Bob,2.0,1459.0,Accessories,2918.0,2325.74087146914,592.2591285308604,,1459.0,0.203,2024,4,2024-04-01
2024-10-15,North,Laptop,Bob,16.0,521.0,Electronics,8336.0,7011.272746944411,1324.727253055589,,521.0,0.1589,2024,10,2024-10-01
2024-09-10,East,Laptop,Charlie,6.0,1873.0,Electronics,11238.0,8894.223471498639,2343.776528501361,,1873.0,0.2086,2024,9,2024-09-01
2024-07-14,North,Printer,Charlie,19.0,420.0,Office,7980.0,4943.154722615346,3036.845277384654,,420.0,0.3806,2024,7,2024-07-01
2024-03-26,South,Monitor,Charlie,13.0,1620.0,Office,21060.0,14797.84890461546,6262.151095384545,,1620.0,0.2973,2024,3,2024-03-01
2024-11-17,East,Mobile,Eva,17.0,686.0,Electronics,11662.0,10458.42159962532,1203.578400374678,,686.0,0.1032,2024,11,2024-11-01
2024-01-10,West,Monitor,Eva,9.0,1046.0,Office,9414.0,6203.384357651324,3210.615642348676,,1046.0,0.341,2024,1,2024-01-01
2024-01-05,North,Printer,Frank,17.0,1286.0,Office,21862.0,16965.32133369058,4896.678666309424,,1286.0,0.224,2024,1,2024-01-01
2024-05-02,East,Monitor,Eva,2.0,1934.0,Office,3868.0,3298.948318513575,569.0516814864254,,1934.0,0.1471,2024,5,2024-05-01
2024-11-25,West,headPhones,Grace,19.0,1664.0,Office,31616.0,24532.9906369765,7083.009363023495,,1664.0,0.224,2024,11,2024-11-01
2024-12-18,East,Tablet,Grace,19.0,1288.0,Electronics,24472.0,17416.25932706281,7055.740672937187,,1288.0,0.2883,2024,12,2024-12-01
2024-04-27,East,Camera,Alice,7.0,948.0,Electronics,6636.0,4141.319022658408,2494.680977341592,,948.0,0.3759,2024,4,2024-04-01
2024-10-20,East,Laptop,Hannah,10.0,1821.0,Electronics,18210.0,12901.77536255469,5308.224637445312,,1821.0,0.2915,2024,10,2024-10-01
2024-06-07,North,Printer,Frank,10.0,1689.0,Office,16890.0,11056.53608114693,5833.463918853075,,1689.0,0.3454,2024,6,2024-06-01
2024-10-29,West,Printer,Hannah,9.0,1418.0,Office,12762.0,11335.95937841719,1426.04062158281,,1418.0,0.1117,2024,10,2024-10-01
2024-08-15,South,Mobile,Bob,17.0,141.0,Electronics,2397.0,1952.379397264564,444.6206027354363,,141.0,0.1855,2024,8,2024-08-01
2024-12-30,North,Printer,David,,1408.0,Office,,,,ESSENTIAL_NULL;,,,2024,12,2024-12-01
2024-08-03,North,Smartwatch,Alice,2.0,1038.0,Accessories,2076.0,1517.121658865035,558.8783411349646,,1038.0,0.2692,2024,8,2024-08-01
2024-07-02,North,Camera,Bob,4.0,486.0,Electronics,1944.0,1230.531487766411,713.4685122335889,,486.0,0.367,2024,7,2024-07-01
2024-01-15,South,Laptop,Bob,19.0,1261.0,Electronics,23959.0,16292.47808762485,7666.521912375147,,1261.0,0.32,2024,1,2024-01-01
2024-06-05,West,Laptop,Frank,17.0,1310.0,Electronics,22270.0,15097.12988626715,7172.870113732848,,1310.0,0.3221,2024,6,2024-06-01
2024-05-15,West,Mobile,Charlie,5.0,1009.0,Electronics,5045.0,3763.740547438137,1281.259452561863,,1009.0,0.254,2024,5,2024-05-01
2024-09-17,West,Tablet,Charlie,7.0,815.0,Electronics,5705.0,4211.966904925681,1493.033095074319,,815.0,0.2617,2024,9,2024-09-01
2024-06-05,East,Laptop,Hannah,18.0,530.0,Electronics,9540.0,6964.414318118207,2575.585681881793,,530.0,0.27,2024,6,2024-06-01
2024-02-16,East,Smartwatch,Alice,7.0,653.0,Accessories,4571.0,3422.733900075756,1148.266099924244,,653.0,0.2512,2024,2,2024-02-01
2024-11-19,East,Laptop,Charlie,17.0,1985.0,Electronics,33745.0,30239.12817043946,3505.871829560536,,1985.0,0.1039,2024,11,2024-11-01
2024-11-27,South,Smartwatch,Bob,7.0,1539.0,Accessories,10773.0,7428.049098907053,3344.950901092947,,1539.0,0.3105,2024,11,2024-11-01
2024-06-21,East,Camera,Charlie,4.0,899.0,Electronics,3596.0,2821.352370178663,774.6476298213374,,899.0,0.2154,2024,6,2024-06-01
2024-05-09,South,Camera,Eva,8.0,525.0,Electronics,4200.0,2821.779757490784,1378.220242509216,,525.0,0.3281,2024,5,2024-05-01
2024-04-04,West,Headphones,Charlie,13.0,1539.0,Accessories,20007.0,14804.81746871554,5202.182531284463,,1539.0,0.26,2024,4,2024-04-01
2024-04-24,East,Headphones,Unknown,4.0,125.0,Accessories,500.0,330.0073849719562,169.9926150280438,,125.0,0.34,2024,4,2024-04-01
2024-08-30,East,Smartwatch,Hannah,6.0,,Accessories,,,,ESSENTIAL_NULL;,,,2024,8,2024-08-01
2024-10-18,North,Tablet,Unknown,5.0,484.0,Electronics,2420.0,1644.398556987143,775.6014430128573,,484.0,0.3205,2024,10,2024-10-01
2024-10-08,South,Laptop,Alice,12.0,155.0,Electronics,1860.0,1136.528215529107,723.4717844708925,,155.0,0.389,2024,10,2024-10-01
2024-10-25,West,Printer,David,4.0,1376.0,Office,5504.0,4648.57562623992,855.42437376008,,1376.0,0.1554,2024,10,2024-10-01
